0,1,2,3,4,5,6,7,8
2021-04-06 15:14:35,PACOMIRANDA84,203737582,Martos,1379452481399324682,1,0,[],🚨 El Distrito Sanitario Jaén pone a disposición del colectivo de mayores de 80 años el número de teléfono 618 510 8… https://t.co/1JRnHaSCmC
2021-04-06 15:14:35,marianozurdo,127248927,Madrid (España),1379452481260912640,3,0,[],@ppmadrid @eruizescudero Qué bajo concepto de vuestro electorado tenéis para intentarles colar este tipo de soflama… https://t.co/Okk9GXg39m
2021-04-06 15:14:01,BadajozSin,1002502939313831936,"Badajoz, Spain",1379452339896127495,0,0,"[{'text': 'investigación', 'indices': [56, 70]}, {'text': 'vacuna', 'indices': [105, 112]}, {'text': 'CSIC', 'indices': [117, 122]}]",@ierrejon más que liberar patentes se debería apoyar la #investigación. Así tal vez hubieramos tenido la #vacuna del #CSIC
2021-04-06 15:14:00,publico_es,17676713,"Madrid, Spain",1379452334778937347,10,14,[],Un responsable de la EMA confirma un vínculo entre trombos y la vacuna de AstraZeneca https://t.co/b4V28tPQi2
2021-04-06 15:13:34,DiarioSotillo,1057343429032767491,Sotillo de la Adrada (Ávila),1379452225320321024,0,0,"[{'text': 'ÁVILA', 'indices': [17, 23]}, {'text': 'VACUNACIÓN', 'indices': [24, 35]}]",SOTILLO DIGITAL: #ÁVILA #VACUNACIÓN COVID 19 A LOS NACIDOS EN 1956 https://t.co/VBJM5Nleqs
2021-04-06 15:13:19,antena3com,79939248,Madrid,1379452162338652160,13,4,"[{'text': 'coronavirus', 'indices': [34, 46]}, {'text': 'TuConsultaA3N', 'indices': [55, 69]}]","💉 ¿Cuándo recibirás la vacuna del #coronavirus?

📅 Haz #TuConsultaA3N en nuestro 'CalculaVacunas' de @A3Noticias… https://t.co/wVrPQD7qRr"
2021-04-06 15:13:08,wuuoow,1191472366481793024,"Madrid, España",1379452116096389125,0,0,[],"@tontologico @CharlyG80549820 @lvarezDomnguez1 @IdiazAyuso Es mejor ser prevenido, este gobierno miente mucho, ya h… https://t.co/yDQa9BZbIz"
2021-04-06 15:13:05,Zamoraneando,2169946751,"Zamora, España",1379452104247496709,1,0,[],Ana Sánchez (PSOE): ¿Por qué León vacuna en un día a 4.600 personas y en Zamora no llega ni a 4.500 en una semana?… https://t.co/L5eO50tehF
2021-04-06 15:12:54,DiarioSotillo,1057343429032767491,Sotillo de la Adrada (Ávila),1379452058353422337,0,0,"[{'text': 'SOTILLODELAADRADA', 'indices': [17, 35]}, {'text': 'ÁVILA', 'indices': [36, 42]}, {'text': 'VACUNACIÓN', 'indices': [43, 54]}]",SOTILLO DIGITAL: #SOTILLODELAADRADA #ÁVILA #VACUNACIÓN: SOTILLO NOM... https://t.co/QkrBARqPpq
2021-04-06 15:12:38,Roccoo22,1254336377224863744,"Madrid, Comunidad de Madrid",1379451992725151745,0,0,[],"@unaperipatetica @eldipypapaok @alferdez Deuda? Deuda es la que dejo tu amiguito que votaste, ustedes no entienden… https://t.co/rphAkmZNTE"
2021-04-06 15:12:17,EriiSparks,365644885,"Madrid, Comunidad de Madrid",1379451901788446727,0,0,[],"""Sólo ha preguntado cuando se vacuna su gremio"". ¿El gremio que si puede viajar y hacerse tests para grabar pelis y… https://t.co/pWvfpsHuTF"
2021-04-06 15:12:08,richi08223,2883889234,"Granada, España",1379451865176367124,2,0,[],"@mamen_woman @Rebelde87835506 @JoseA23055901 @TheDevilOps @anberna78 O el corrector le ha jugado mala pasada 🤭🤭
La… https://t.co/30HHrg5Ut6"
2021-04-06 15:11:49,chucho_v18,1379041080105181185,"Madrid, Comunidad de Madrid",1379451785581039620,2,0,[],@CarpiVillar @ChandhraBlue @Carlos7Ninja @CazaVompiros @vmesteban @Dastan00233114 @cuatroel_1234 @AgenteSpasic… https://t.co/Z5YDOZj7XK
2021-04-06 15:11:38,Gomale77,318943499,"Valencia, España",1379451741335343104,0,0,[],@AjMislata @GVAsanitat @CarlosFBielsa @Mislata_TV @MislataRadio @Ximomo85 @generalitat A ver... q hay q pulirse la… https://t.co/B8IHQbgIhc
2021-04-06 15:11:32,calp_ayto,243631817,"Calp, España",1379451713636200448,5,2,[],➡El Ayuntamiento de Calp y el Servicio de Atención a Domicilio exigen a la Conselleria de Sanidad la vacunación inm… https://t.co/wcgpI5gGOk
2021-04-06 15:11:30,TribunaSal,305172448,Salamanca,1379451705851588609,0,0,[],💉 El rector de la USAL pide acabar con la discriminación de los docentes y PAS universitarios en la vacunación… https://t.co/BxqmlybGJf
2021-04-06 15:10:44,TomsGordillo,1331154228291788805,"Pamplona, España",1379451513496612864,1,0,[],"@PanamaSuiza Con tal de quitarle votos al PSOE, esta  es capaz de comprar la vacuna Cubana!"
