,date,user_name,user_id,user_location,id_tweet,favorites,retweets,hashtags,text
10,2021-04-04 08:00:01,SAGOAndalucia,751152274727170048,"Andalucía, España",1378618346388795402,2,2,"[{'text': 'embarazo', 'indices': [140, 149]}, {'text': 'COVID19', 'indices': [150, 158]}, {'text': 'VacunaCovid', 'indices': [159, 171]}, {'text': 'obstetricia', 'indices': [172, 184]}, {'text': 'ginecologia', 'indices': [185, 197]}, {'text': 'ginecologiayobstetricia', 'indices': [198, 222]}]","⚠Por qué no deberías intentar el embarazo tras ponerte la vacuna 💉 contra la COVID-19 y cuánto tienes que esperar

https://t.co/tfnmZFiOni

#embarazo #COVID19 #VacunaCovid #obstetricia #ginecologia #ginecologiayobstetricia"
11,2021-04-04 07:59:32,soler_kike,1716194252,"Valencia, España",1378618221251690498,2,2,[],Sanidad fija criterios para la vacuna de Janssen y actualiza la ampliación de edad para la de AstraZeneca | @diariofarma https://t.co/3Zw4dtO8NR
12,2021-04-04 06:00:00,cadenaser_avila,364802195,"Ávila, Castilla y León, España",1378588142454775810,0,1,"[{'text': 'Ávila', 'indices': [81, 87]}]","‼️IMPORTANTE‼️
Si has nacido en 1956 acude hoy domingo al Hospital Provincial de #Ávila para recibir la vacuna contra el Covid
Consulta los detalles ⬇⬇⬇
https://t.co/hsx5hd3jlE"
13,2021-04-04 05:05:55,PresidenteANEI,110983713,Madrid,1378574529841205253,1,0,[],Ya hay vacuna para la pandemia de los ciberataques https://t.co/G5UtgohHJn a través de @elpais_retina
14,2021-04-03 22:29:43,FLMIRONES,2435227451,"Madrid, España",1378474824029380610,606,491,"[{'text': 'MIRONEWS', 'indices': [0, 9]}]","#MIRONEWS Hungría está sufriendo un aumento devastador de muertes por COVID-19, “a pesar de que tiene la tasa de vacunación más alta de la Unión Europea” Un aullido
Despite vaccination success, Hungary sets daily record COVID deaths | Euronews https://t.co/TebLYaUi3G"
15,2021-04-03 16:18:05,Macalisg,1022545867,"Segovia, España",1378381297714860032,0,0,[],"@JoseMazarias Si, exactamente lo contrario que ha decidido la sanidad alemana ante los diferentes casos de muertes por trombos.
Sois unos cracks @Salud_JCYL https://t.co/77u7MEm9q1"
16,2021-04-03 06:33:02,RadioLeonSER,461833396,León - España,1378234065053224962,6,2,[],"‼️ Si has nacido en los años 56 y 57, hoy puedes participar en la vacunación masiva de León.

Habrá largas colas, así que recuerda ir preparado 🌞 ☂️ 🪑🥤

Aquí tienes los detalles 👇🏻

https://t.co/xgfuOanmxr"
17,2021-04-02 22:10:50,jtlic,93291540,"Madrid, Comunidad de Madrid",1378107682478026755,0,0,[],"El desprecio de la dictadura chavista a los venezolanos.

- Publica que 95% de los médicos cubanos en 🇻🇪 ya están vacunados.

- Sabotea la vacunación de los venezolanos al frenar la llegada de vacunas (mecanismo COVAX-OPS).

Ya ni engañan, solo someten.

https://t.co/dz3Wz1inDk"
18,2021-04-02 21:15:59,Pipo_242,394375840,"Madrid, España",1378093881661734927,1,0,[],"Un error humano arruinó 15 millones de dosis de la vacuna contra el COVID-19 de Johnson &amp; Johnson en Estados Unidos y retrasará partidas futuras
https://t.co/IA0hyS3Xzn"
19,2021-04-02 21:12:59,RosaAbasoloGald,498938566,"Sevilla, España",1378093125864984580,0,0,[],Calendario de vacunación del Covid: grupos y vacunas https://t.co/tFcI0BH7UL
20,2021-04-02 19:07:24,013Burgos,1700521778,Madrid,1378061519594872839,0,0,[],"La otra vacuna, la vacuna contra el Islam https://t.co/yaXnqK7cyU"
21,2021-04-02 19:00:03,GutierrezAguilo,1231283227882594304,Madrid,1378059673744592896,0,0,[],Recientes noticias positivas de Pfizer y BioNTech con respecto a estudio en fase 3 de su vacuna en adolescentes 12-15 años  (Moderna también ha realizado ensayo). El ensayo de fase 3 inscribió a 2260 adolescentes y se realizó compa…https://t.co/EaVjCLijBa https://t.co/AeOC6IC1Vc
22,2021-04-02 17:50:24,murielembryo,865513353539600384,"Madrid, Comunidad de Madrid",1378042141792952323,8,0,[],"Entre las razones por las que nos ha ido tan mal en la vacunación no se habla de que no se ha invertido en una vacuna española. Es todavía peor, hay científicos trabajando en COVID sin vacunar.
Es el desprecio máximo a la ciencia desde todos los ámbitos. https://t.co/cMT9f2WyN3"
23,2021-04-02 15:30:50,jlandreu2014,2252358607,Madrid. España,1378007021681790977,4,2,[],Pues está la cosa como para tirar 15 millones de dosis de vacuna COVID https://t.co/Nn9VIG8lSa
24,2021-04-02 08:01:17,PensionesLogro,1034505316883410944,Logroño,1377893888132808707,0,2,[],‘Ayer tampoco había vacuna para él’ - https://t.co/DJSn1p78y4
25,2021-04-02 07:35:15,flordepascua12,988935692,Valladolid,1377887336256712707,3,4,"[{'text': 'CubaSalvaVidas', 'indices': [0, 15]}]","#CubaSalvaVidas 
Imposible ocultarlo: El diario estadounidense, The New York Times, señala como un logro científico de primer orden la vacuna cubana Soberana 2 contra el Covid-19
https://t.co/G8yo9j4ACr"
26,2021-04-02 04:45:35,davisow,1367022165858648070,"El Escorial, Madrid",1377844640213299202,0,0,[],"Margarita Robles recibirá este jueves la vacuna contra el Covid-19

https://t.co/WQGOCowRsy"
27,2021-04-01 23:11:39,adolfoplasencia,156705052,Valencia | Spain,1377760599166291970,0,0,[],"Rusia presenta la primera vacuna del mundo contra el coronavirus para perros, gatos y otros animales: https://t.co/lJWzaJSm7O"
28,2021-04-01 21:35:09,Jesubs,312775203,Talavera | Salamanca ,1377736317581340681,4,0,"[{'text': 'COVID19', 'indices': [27, 35]}]","31/03/2021
Vacunado contra #COVID19 ✅
Gracias a todas las personas que están haciendo posible esta vacunación, porque juntos estamos más cerca💪 https://t.co/IWWvlh1EhT"
29,2021-04-01 21:12:45,Alpanpan11,3759142703,"Comunidad de Madrid, España",1377730679560110080,0,0,[],"@jmdelalamo @corralcpedro Del artículo de hoy en NYtimes, acerca de los problemas de producción de la vacuna en EEUU, donde se utiliza ya para vacunar a adultos de cualquier edad. Aquí hasta fin de mes ni empezamos a olerla https://t.co/ZbEYim4A6x"
30,2021-04-01 19:39:23,el_pais,7996082,Madrid,1377707183723450375,267,26,[],"DIRECTO | La ministra de Defensa, Margarita Robles, de 64 años, ha recibido la vacuna de AstraZeneca en el estadio Wanda Metropolitano. Es la segunda integrante del Gobierno en recibirla. El primero fue Miquel Iceta https://t.co/AHpM9gYt7X https://t.co/AftwOSm9XP"
31,2021-04-01 19:19:55,prunus_celtis,1272241339808321538,MADRID,1377702283484532738,3,2,[],"No digas mentiras Gabilondo, que sabes que está mal. Madrid vacuna en Semana Santa. No te dejará dormir tú conciencia.

Gabilondo enfanga la campaña por el parón de las vacunas en mayores de 80.
 https://t.co/ATijKXsO6w"
32,2021-04-01 15:49:56,PsoeGetafe,17655182,"Getafe, Madrid, Spain",1377649439884591104,16,15,"[{'text': 'GobernarEnSerio', 'indices': [129, 145]}]",❤️/@equipoGabilondo reclama al Gobierno que no suspenda la vacunación de mayores y grandes dependientes durante la Semana Santa. #GobernarEnSerio https://t.co/J1w9rxEaQv
33,2021-04-01 15:49:03,ferlomu2,160976665,Madrid (España),1377649215292243974,1,0,[],Gabilondo reclama a la Comunidad de Madrid que no suspenda la vacunación de mayores y grandes dependientes durante la Semana Santa https://t.co/gFJigH6L5i
34,2021-04-01 14:43:10,el_pais,7996082,Madrid,1377632636190003206,796,310,[],"DIRECTO | Pfizer confirma que su vacuna de la covid-19 protege durante al menos 6 meses
https://t.co/AHpM9gYt7X https://t.co/cWuDoxmvTW"
35,2021-04-01 14:36:05,deia_eus,107460646,Bilbao,1377630855737266183,14,7,"[{'text': 'Ezkerraldea', 'indices': [135, 147]}, {'text': 'Enkarterri', 'indices': [149, 160]}, {'text': 'Uribe', 'indices': [163, 169]}]","💉 Ya está todo listo en @BEC_Bilbao para que comience ""este fin de semana"", la vacunación masiva de las personas menores de 65 años de #Ezkerraldea, #Enkarterri y #Uribe.

👉 Más información en: https://t.co/OHnzmOXg6S https://t.co/MAzqO1bPV6"
36,2021-04-01 13:40:13,Vicent_Spain,1057923606,Granada (Spain),1377616794417037315,0,0,[],"Debe España seguir con el ejemplo de Alemania y evitar peligrosos efectos secundarios? Yo creo que sí:
Alemania solo vacunará con AstraZeneca a mayores de 60 años https://t.co/qjuR8r34fx a través de @el_pais"
37,2021-04-01 13:03:22,Pipo_242,394375840,"Madrid, España",1377607522002083841,1,0,[],"Ya hay vacuna para la pandemia de los ciberataques
https://t.co/6z6zf7FX3X"
38,2021-04-01 11:36:02,albacete,6444772,"Albacete,España",1377585544625061890,1,1,[],"El Ministerio de Sanidad publica por primera vez el avance de la inmunización por edades. Un 70,8% de los ancianos ha recibido al menos una dosis

Vacunación en España
 https://t.co/fxZR5FeQX2"
39,2021-04-01 11:21:52,raulgarvDev,123653547,"Madrid, Comunidad de Madrid",1377581979244363776,0,0,[],"Carnivac-cov: Rusia registra una vacuna contra la covid-19 para animales | Ciencia | EL PAÍS 

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/D1BQ9nJ9rk"
40,2021-04-01 10:45:02,Cuerpospolicia1,1081535986948034561,Madrid.,1377572708800684034,1,1,[],"Vacuna contra el coronavirus: Abril, el despegue de la inmunización https://t.co/URkTOxVGxi"
41,2021-04-01 10:27:13,MA_Campano,605174671,"Sevilla, España",1377568226004107264,35,18,"[{'text': 'SARSCoV2', 'indices': [43, 52]}]","Los virólogos y expertos que investigan el #SARSCoV2

❌NO están VACUNADOS

🔴Algunos se exponen en recogidas de muestras en hospitales y en laboratorios de NCB3
🔴Incluye a los desarrolladores de la vacuna española
🔴Su cuarentena frenaria el desarrollo

https://t.co/K5taAzqQ0w https://t.co/sRiJ6PbK0n"
42,2021-04-01 10:01:50,_carloscam_,45929364,Madrid,1377561835281481728,1,0,"[{'text': 'COVID19', 'indices': [150, 158]}]","Qué buenas noticias de Andalucía, donde casi la totalidad de las personas mayores de 80 años han recibido, al menos, una dosis de la vacuna contra el #COVID19. https://t.co/kY7y2U59iV via @el_pais"
43,2021-04-01 09:51:00,salvadorsanvil1,2589003921,***SALAMANCA***,1377559109738856448,2,2,[],"Últimas noticias del coronavirus, en directo | La OMS ve “inaceptablemente lento” el ritmo de vacunación en Europa via @el_pais https://t.co/qNqRYp1kxP"
44,2021-04-01 08:59:22,JavierAyusoC,1288377086,Madrid,1377546117689249792,50,11,[],"Mi artículo de hoy en ⁦@expansioncom⁩ . Ayer recibí la primera dosis de la vacuna AstraZeneca contra el COVID-19. En la cola del Wanda primaba la esperanza frente a la tristeza, el hartazgo y el miedo. Hay que acelerar la vacunación en España. https://t.co/1M7xICXKXf"
45,2021-04-01 08:53:31,TomasPereda,128535420,Madrid,1377544644448358403,1,0,[],"Mientras haya dosis, la vacunación tiene que seguir para todos los colectivos y en todos los centros, las 24 horas de los 7 días de la semana. El virus no entiende de descansos

En @elconfidencial: Ayuso y Gabilondo enfangan la campaña por el parón vacunal https://t.co/LW4oOGI5ST"
46,2021-04-01 08:51:55,elmundoand,108562054,Sevilla ,1377544240201408513,0,2,[],"El objetivo del Gobierno de vacunar al 80% de los mayores de 80 años antes de abril fracasa por la falta de dosis. Andalucía, entre las comunidades que llevan la vacunación más avanzada en esa franja de edad. https://t.co/IDiWMdZabX"
47,2021-04-01 08:23:15,el_pais,7996082,Madrid,1377537026812182530,996,334,[],DIRECTO | La OMS ve “inaceptablemente lento” el ritmo de vacunación en Europa https://t.co/AHpM9gYt7X https://t.co/tOh6XacUDI
48,2021-04-01 07:52:11,hacaran,242467413,"País Vasco, España",1377529210919661569,0,0,[],Cogiendo ritmo con las vacunaciones. Margarita Robles recibirá la vacuna el Jueves Santo en el Wanda Metropolitano https://t.co/SbnLLL7HLU
49,2021-04-01 07:40:20,vdiazm1_diaz,993273217,Murcia,1377526228052217857,0,0,[],La Agencia Europea del Medicamento insiste en que no hay vínculo entre los trombos y la vacuna de AstraZeneca https://t.co/BOC8FNbv5U a través de @diariolaopinion
50,2021-04-01 07:30:00,elindepcom,743456072673992704,"Madrid, Comunidad de Madrid",1377523625859813379,1,1,[],➡ De Andalucía a Cataluña: así va la vacunación por tramos de edad en todas las comunidades autónomas https://t.co/siNr16Wnrk
51,2021-04-01 07:26:37,MasVillaviciosa,1112693888039432193,"Villaviciosa de Odón, España",1377522773560557569,2,1,[],"Otro ejemplo de la falta de estrategia clara de vacunación de la CAM. 
Doscientos científicos españoles trabajan expuestos al coronavirus sin estar vacunados https://t.co/qjfH2Qu5ed vía @el_pais"
52,2021-04-01 07:15:00,Gacetinmadrid,711593651546226688,"Comunidad de Madrid, España",1377519851070099457,2,0,"[{'text': 'Madrid', 'indices': [123, 130]}, {'text': 'Salud', 'indices': [131, 137]}, {'text': 'VacunaciónMadrid', 'indices': [138, 155]}, {'text': 'CoronavirusMadrid', 'indices': [156, 174]}, {'text': 'COVID19', 'indices': [175, 183]}, {'text': 'GMZ2', 'indices': [184, 189]}]","La vacunación a mayores de 80 se paraliza por Semana Santa, aunque continúa a otros grupos en el Wanda y el Isabel Zendal

#Madrid #Salud #VacunaciónMadrid #CoronavirusMadrid #COVID19 #GMZ2 https://t.co/GZNVjrUq8N"
53,2021-04-01 07:14:48,corralcpedro,802337402,"Madrid, España",1377519803737501697,267,141,[],"Informamos que Margarita Robles también ha perdido la vergüenza. 

Defensa aprovecha la vacunación de Robles y su cúpula política para cargar contra Ayuso - Libertad Digital https://t.co/P7lrAuJSIO"
54,2021-04-01 07:10:23,heraldoes,15581283,"Aragón, España",1377518688765669378,14,6,[],"🔵 Guía de vacunación en Aragón: cuándo, qué grupos, con qué vacunas y cómo pedir cita https://t.co/5P4JgOon0j"
55,2021-04-01 07:00:01,HoraJaen,2841209698,Jaen,1377516079514218502,1,1,[],"PROVINCIA | Esta semana se ha vacunado a más de 900 personas. Las primeras dosis para este grupo de edad, que ya no están vinculadas a ninguna profesión esencial, han sido inoculadas en el Distrito Jaén- Jaén Sur https://t.co/2m6OlmHkWW"
56,2021-04-01 06:43:08,carlosfargc,3183404729,"Granada, España",1377511833083449345,8,0,[],"Vacunación en España: Andalucía ha vacunado con una dosis al 91% de los mayores de 80, mientras Cataluña se queda en el 54% | Sociedad | EL PAÍS https://t.co/ied3tVa9J6"
57,2021-04-01 06:21:40,Covapa2,831163223537774592,"Alicante, España",1377506430769577984,0,0,[],"COMUNICADO CONSELLERIA 31/03/2021
VACUNACIÓN PERSONAL MAYOR DE 65 AÑOS DE LOS CENTROS EDUCATIVOS https://t.co/G13XEgRPQM"
58,2021-04-01 06:21:11,COPEPenaranda,337624071,Peñaranda de Bracamonte,1377506308539224064,2,1,"[{'text': 'Peñaranda', 'indices': [163, 173]}, {'text': 'AUDIO', 'indices': [175, 181]}, {'text': 'podcast', 'indices': [215, 223]}]","¿Cómo se va a organizar la vacunación de 650 personas este Viernes Santo? ¿Quién se puede vacunar? Nos lo cuenta el doctor Alfonso Sánchez en La Mañana de COPE en #Peñaranda

#AUDIO. 🎧 Escúchalo  🔊 de nuevo en este #podcast ▶️ 

https://t.co/2bXVb4ebO4"
59,2021-04-01 06:15:00,Gacetinmadrid,711593651546226688,"Comunidad de Madrid, España",1377504751542132745,0,0,"[{'text': 'Madrid', 'indices': [123, 130]}, {'text': 'Salud', 'indices': [131, 137]}, {'text': 'VacunaciónMadrid', 'indices': [138, 155]}, {'text': 'CoronavirusMadrid', 'indices': [156, 174]}, {'text': 'COVID19', 'indices': [175, 183]}, {'text': 'GMZ1', 'indices': [184, 189]}]","La vacunación a mayores de 80 se paraliza por Semana Santa, aunque continúa a otros grupos en el Wanda y el Isabel Zendal

#Madrid #Salud #VacunaciónMadrid #CoronavirusMadrid #COVID19 #GMZ1 https://t.co/GZNVjrUq8N"
60,2021-03-31 23:05:38,LoLeS84,87411239,Madrid,1377396698687795200,2,0,[],"@CDCInteligencia @elmentalisto @DathosBD @AlvaroM_ENG @AUSTROHNGARO2 @TheDevilOps Pfizer y BioNTech, ""BNT162b2"", ha cambiado su nombre y se llama ahora 'Comiranty' en la UE

https://t.co/0oFKTUBk0Z"
61,2021-03-31 23:04:17,CoronavirusGR,514986364,"Granada, España",1377396357351288833,4,1,"[{'text': 'Vacuna', 'indices': [0, 7]}, {'text': 'vacunacion', 'indices': [8, 19]}]","#Vacuna #vacunacion 

“España incumple el objetivo de vacunar al 80% de los mayores de 80 años en marzo”

La mayoría de las comunidades ha administrado la primera dosis a entre el 60% y el 70% de los ancianos. No ocurre igual en 2ª dosis.

Ampliación: https://t.co/Q62AfFqGU9 https://t.co/95pp6mxYf0"
62,2021-03-31 22:37:42,Gacetinmadrid,711593651546226688,"Comunidad de Madrid, España",1377389670590345217,3,0,"[{'text': 'Madrid', 'indices': [132, 139]}, {'text': 'EleccionesMadrid', 'indices': [140, 157]}, {'text': 'Elecciones4M', 'indices': [158, 171]}, {'text': 'Gabilondo', 'indices': [172, 182]}, {'text': 'VacunaciónMadrid', 'indices': [183, 200]}, {'text': 'SemanaSanta', 'indices': [201, 213]}]","Gabilondo reclama a la Comunidad de Madrid que no suspenda la vacunación de mayores y grandes dependientes durante la Semana Santa

#Madrid #EleccionesMadrid #Elecciones4M #Gabilondo #VacunaciónMadrid #SemanaSanta
https://t.co/rj4tVsmO6o"
63,2021-03-31 22:28:57,toni_miglesias,3006101225,"Sevilla, España",1377387468236853249,121,30,[],"Andalucia, a la cabeza de España en vacunación de mayores de 80 años. Seguimos adelante... https://t.co/QnOny8FLp9"
64,2021-03-31 22:06:07,tiramillas,21645450,Madrid,1377381722845810689,1,1,[],"Vacunación en España: la hoja de ruta para inmunizar al 70% antes del verano se cumplirá, insiste el Gobierno https://t.co/ifwI0OAg2d"
65,2021-03-31 22:01:24,jcarlos_ortega,208594182,n1·senθ1= n2·senθ2,1377380535467614208,0,0,[],"Ensayos de fase 3 en los que han participado 2.260 adolescentes de 12 a 15 años en EEUU, han demostrado que la vacuna Pfizer-BioNTech es 100% efectiva, según los resultados de un ensayo clínico, han anunciado hoy los dos laboratorios. https://t.co/zXUZ8Snf6Z"
66,2021-03-31 21:03:46,Butterflymc2,1246586840557256705,"Castilla y León, España",1377366029098098692,4,1,[],"Rusia registra una vacuna contra la covid-19 para animales
https://t.co/slzFQ9pvUJ"
67,2021-03-31 21:00:01,elindepcom,743456072673992704,"Madrid, Comunidad de Madrid",1377365087183327243,9,2,[],➡ La vacuna de Pfizer muestra un 100% de efectividad en adolescentes https://t.co/zSPx4irA49
68,2021-03-31 20:57:05,Vic_Olazabal,233585091,Madrid,1377364346292948994,3,3,[],"""Los errores, los retrasos, la desorganización cuestan vidas. El despropósito cuesta vidas. La de Luisa y la de muchas más"". Hoy @manueljabois ha recordado a la mujer que le dijo que quería vacunarse para vivir un poco más y que ha fallecido sin vacuna. 
https://t.co/aIuFIX1YDZ"
69,2021-03-31 20:37:43,Belisa82754991,1347437827936706560,"Madrid, Comunidad de Madrid",1377359475410018309,8,2,[],"Hola @equipoGabilondo, ¿No decías que se cerraba en Semana Santa? 👇👇

Margarita Robles recibirá la vacuna el Jueves Santo en el Wanda Metropolitano https://t.co/hFkqH3v07H"
70,2021-03-31 20:14:00,materia_ciencia,108932245,"Madrid, Spain",1377353504977788935,32,18,[],"En un ensayo aún en marcha con jóvenes de 12 a 15 años, la vacuna de la farmacéutica estadounidense y la alemana BioNTech está logrando una eficacia del 100% https://t.co/Ey4sUWlwDo"
71,2021-03-31 20:10:34,AlvaroMCarmona,430163034,"Alcorcon, Madrid",1377352642796523520,1,1,[],"Después de decir esta mañana que @IdiazAyuso paralizaba la vacunación en Madrid, @equipoGabilondo creo que esto te interesa 👇👇👇

https://t.co/7Rsg6YfMYg"
72,2021-03-31 19:47:55,Gacetinmadrid,711593651546226688,"Comunidad de Madrid, España",1377346942842236928,5,4,"[{'text': 'Madrid', 'indices': [123, 130]}, {'text': 'Salud', 'indices': [131, 137]}, {'text': 'VacunaciónMadrid', 'indices': [138, 155]}, {'text': 'CoronavirusMadrid', 'indices': [156, 174]}, {'text': 'COVID19', 'indices': [175, 183]}]","La vacunación a mayores de 80 se paraliza por Semana Santa, aunque continúa a otros grupos en el Wanda y el Isabel Zendal

#Madrid #Salud #VacunaciónMadrid #CoronavirusMadrid #COVID19 https://t.co/GZNVjrUq8N"
73,2021-03-31 19:46:40,vipdeveloperst1,1287795751418986496,"Alcoy, España",1377346628470722561,0,1,"[{'text': 'coronavirus', 'indices': [78, 90]}]","@levante_emv 🗓️ 31/03

🔘 La Comunitat Valenciana registra 237 nuevos casos de #coronavirus y 204 altas.

➡️ 24 en Castellón
➡️ 63 en Alicante
➡️ 150 en Valencia

Fallecidos: 9

💉 Dosis de la vacuna administradas: 771.200 

🔗 https://t.co/HCPbALnZ1W https://t.co/j7nnWEYjQQ"
74,2021-03-31 19:45:44,vipdeveloperst1,1287795751418986496,"Alcoy, España",1377346393845624835,0,0,"[{'text': 'coronavirus', 'indices': [65, 77]}]","🗓️ 31/03

🔘 La Comunitat Valenciana registra 237 nuevos casos de #coronavirus y 204 altas.

➡️ 24 en Castellón
➡️ 63 en Alicante
➡️ 150 en Valencia

Fallecidos: 9

💉 Dosis de la vacuna administradas: 771.200 

🔗 https://t.co/HCPbALnZ1W https://t.co/kpQdbHx7vZ"
75,2021-03-31 19:43:20,alphaville308,4888033330,"Coslada, España",1377345786971783170,0,1,[],"👀 Mujer sufre un sarpullido insoportable después de la vacuna COVID de Oxford-AstraZeneca https://t.co/xvUzuLKDTT https://t.co/ruHpIhD3bU

Otro efecto secundario 👀

@ ANONS17 ⭐⭐⭐ https://t.co/nL8GUM1Vhr"
76,2021-03-31 19:43:19,Inf_Benidorm,2282404014,Benidorm (Alicante),1377345786447458305,0,0,[],Ximo Puig admite que aún no hay dosis suficientes para iniciar la vacunación masiva https://t.co/yOXZlZqyuk
77,2021-03-31 19:39:31,alcoy,16579591,Alcoy,1377344826241294339,0,0,[],Diario Información: Ximo Puig admite que aún no hay dosis suficientes para iniciar la vacunación masiva https://t.co/MusTJIDGy0
78,2021-03-31 19:33:46,Radio_Aranda,2822615447,"Aranda de Duero, España",1377343382058635268,8,4,[],💉 Vacunación masiva para todas las personas de la comarca nacidas en 1956 el próximo martes https://t.co/PCb4DT92vO
79,2021-03-31 19:30:00,el_pais,7996082,Madrid,1377342433000841218,18,10,[],"El 70,8% de los mayores de 80 años ha recibido al menos una dosis de la vacuna para el coronavirus en España. Pero los datos no son uniformes comunidad a comunidad. Este informe hace también un repaso por el resto de tramos de edad https://t.co/eTlwypsWWO"
80,2021-03-31 19:26:33,MikelSainzG,242338431,"Andalucía, España",1377341564175912968,9,1,[],"Andalucía es la comunidad más aventajada en la vacunación a los mayores de 80 años. 

Se han vacunado con una dosis al 91% y con pauta completa al 58,1%.

https://t.co/2iqbpMOHg0"
81,2021-03-31 19:01:46,heraldoes,15581283,"Aragón, España",1377335328147525634,9,4,"[{'text': 'vacunación', 'indices': [100, 111]}, {'text': 'coronavirus', 'indices': [112, 124]}, {'text': 'España', 'indices': [125, 132]}]","💉😷 El grupo de 70 a 79 años, el más retrasado: solo el 3,8% está vacunado 👉 https://t.co/uHyIfm7oAn #vacunación #coronavirus #España"
82,2021-03-31 19:00:00,materia_ciencia,108932245,"Madrid, Spain",1377334883459067908,91,28,[],"Una vacuna para animales no era una “necesidad imperiosa” pero sí otro paso más, “trabajo anticipado” en la lucha contra el coronavirus https://t.co/Jfh0egpVGX"
83,2021-03-31 18:24:16,heraldoes,15581283,"Aragón, España",1377325889856401412,4,1,[],La vacuna Astrazeneca cambia de nombre en la UE en medio de la polémica por los trombos https://t.co/CWwsCXmevy
84,2021-03-31 18:19:19,PSOEJAEN,398569140,provincia de Jaén,1377324643619590146,9,20,"[{'text': 'VACUNA', 'indices': [2, 9]}]","💉 #VACUNA | Caótica organización de la @andaluciajunta en la vacunación: 

➡️ Mayores desplazados 
➡️ largas esperas 
➡️ colas sin distancia de seguridad
➡️  accesos colapsados a los municipios

📲 Más en la web ⤵️
https://t.co/xnqwNqtjDx"
85,2021-03-31 18:13:29,libertaddigital,27038703,Madrid,1377323176326275073,22,16,[],Defensa aprovecha la vacunación de Robles y su cúpula política para cargar contra Ayuso https://t.co/HWJgER0Cfb https://t.co/3PsGBeMpnw
86,2021-03-31 18:13:20,CarteroColeta,895757081030135813,España,1377323138988523527,0,0,[],"Falconeti no mintió, dijo que en Septiembre todos ""Vacunados"", se le olvidó el Año...🤔🤔🤔🤔
De Andalucía a Cataluña: así va la vacunación por tramos de edad en todas las comunidades autónomas https://t.co/iDaucw8cHd vía @elindepcom"
87,2021-03-31 18:08:55,CarteroColeta,895757081030135813,España,1377322027611136001,0,0,[],"Hasta donde puede llegar la ""Bajeza"" de este Desgobierno de💩💩, les tenían que haber inyectado LSD, ellos colgados, nos Felices

Defensa aprovecha la vacunación de Robles y su cúpula política para cargar contra Ayuso, por @ariasborque https://t.co/lFPsgYLOB0 vía @libertaddigital"
88,2021-03-31 18:02:33,Pablolinde,66485971,Madrid,1377320426074947589,16,6,[],Sanidad ha publicado por primera vez datos desagregados de vacunación por edades. Son estos https://t.co/tij7TYJJbd
89,2021-03-31 18:00:01,SEGREcom,211265924,Lleida,1377319787257196545,2,0,[],"Julia Otero recibe la vacuna contra la Covid-19 en plena lucha contra el cáncer
https://t.co/4hVXuXQWrX"
90,2021-03-31 17:59:26,fjnogales,245373685,"Madrid, Spain",1377319640569905153,9,2,"[{'text': 'COVID19', 'indices': [18, 26]}]","Vacunación diaria #COVID19 31/03/2021 💉

Semana de récord: España ha incrementado la administración un 85% respecto a la semana anterior 🎉

Extremadura, Castilla y León, y Castilla-La Mancha son las que más administran en la última semana, Ceuta y Melilla las que menos

Hilo👇 https://t.co/URm9poIeFB"
91,2021-03-31 17:59:07,NueveCuatroUno,374671472,"Logroño, La Rioja, España",1377319562547494915,11,10,"[{'text': 'CartaAlDirector', 'indices': [3, 19]}]",🖋️ #CartaAlDirector | ‘Ayer tampoco había vacuna para él’. https://t.co/RK3KExRDNP
92,2021-03-31 17:58:55,elfaradio,797028270,,1377319510399713287,0,1,[],Sanidad prevé finalizar la próxima semana la vacunación de mayores de 80 años y no descarta restablecer medidas más restrictivas si continúa el aumento de la incidencia de casos https://t.co/yN9lqSKtTq
93,2021-03-31 17:55:44,nusagatero,636268171,Comunidad Valenciana,1377318710365540357,4,4,[],El Pabellón del Toscar será finalmente donde comience la vacunación el 6 de abril en Elche https://t.co/y9ImxWgWU9 vía @RadioElcheSER
94,2021-03-31 17:55:11,RadioElcheSER,381466214,"Elche, España",1377318572632969218,2,1,[],El Pabellón del Toscar será finalmente donde comience la vacunación el 6 de abril en Elche https://t.co/ZwX8KcWXo8 a través de @RadioElcheSER
95,2021-03-31 17:46:16,XRBustelo,930927867608948736,"Salamanca, Spain",1377316328109965318,12,1,"[{'text': 'COVID', 'indices': [99, 105]}]","Hoy ⁦@el_pais⁩ habla de la falta vacunación prioritaria de científicos del ⁦@CSIC⁩ que trabajan en #COVID denunciada x mí ayer. ⁦@CienciaGob⁩ @ CSIC⁩ y ⁦⁦@ComunidadMadrid⁩ escurren el bulto. El problema, eso sí, sin solucionar https://t.co/5jBdQsuO4L"
96,2021-03-31 17:42:07,TeleElx,324877012,Elche,1377315282348240896,7,5,[],"🚨 La vacunación masiva arrancará el próximo 6 de abril en IFA.

🗣 El alcalde ha señalado que cuando las dosis estén disponibles, la idea es vacunar a 5.000 personas al día.
https://t.co/8MdLFY2b3m"
